Nombre prénoms déclarés;Sexe;Annee;Prenoms;Nombre total cumule par annee
13;F;2015;Fatou;13
55;F;2019;Aminata;55
52;M;2016;Ayoub;52
5;F;2020;Félicie;5
51;F;2020;Alicia;51
5;M;2016;Théotime;5
10;M;2015;Gaétan;10
53;M;2019;Nolan;53
18;F;2016;Billie;18
5;F;2020;Hanae;5
50;F;2020;Anaïs;50
55;M;2016;William;55
6;M;2015;Henry;6
52;F;2019;Anouk;52
6;M;2016;Bryan;6
5;F;2020;Nell;5
47;M;2020;Baptiste;47
5;M;2016;Yusuf;5
72;M;2015;Ibrahim;72
40;M;2019;Aylan;40
9;F;2016;Cécile;9
5;F;2020;Orlane;5
40;M;2020;Vadim;40
7;F;2016;Zayneb;7
20;M;2015;Ilian;20
37;M;2019;Balthazar;37
35;F;2016;Charlie;50
5;F;2020;Ramatoulaye;5
39;M;2020;Anatole;39
8;M;2017;Aden;8
45;M;2015;Ilyes;45
37;F;2019;Lise;37
9;M;2016;Dario;9
5;F;2020;Rokia;5
31;M;2020;Charlie;31
9;M;2017;Albert;9
7;F;2015;Isis;7
36;M;2019;Noam;36
19;M;2016;Darius;19
5;F;2020;Sia;5
30;M;2020;Ariel;30
8;F;2017;Alexia;8
29;M;2015;Issa;29
36;F;2019;Lily;36
79;F;2016;Diane;79
152;M;2021;Lucas;152
30;M;2020;Ousmane;30
40;M;2017;Amine;40
25;M;2015;Jacques;25
35;M;2019;Wassim;35
49;M;2016;Eden;49
125;F;2021;Romy;125
24;M;2020;Abdoulaye;24
11;F;2017;Amy;11
9;M;2015;Jaden;9
32;M;2019;Noham;32
6;M;2016;Edmond;6
115;F;2021;Lina;115
22;M;2020;Ismael;22
25;F;2017;Ana;25
14;F;2015;Johanna;14
29;F;2019;Fanta;29
35;F;2016;Éléonore;35
104;M;2021;Ismaël;104
21;M;2020;Wassim;21
8;M;2017;Aubin;8
5;M;2015;Justin;5
29;F;2019;Naomi;29
8;M;2016;Elon;8
100;M;2021;Auguste;100
20;F;2020;Maëlys;20
38;M;2017;Ayoub;38
10;M;2015;Lazare;10
28;M;2019;Max;28
69;F;2016;Elsa;69
60;M;2021;Ilyan;60
19;F;2020;Célia;19
68;M;2017;Baptiste;68
8;M;2012;Abdoul;8
11;F;2015;Léana;11
28;F;2019;Lilia;28
10;F;2016;Elyssa;10
59;M;2021;Thomas;59
19;F;2020;Ysée;19
6;F;2017;Camelia;6
16;F;2012;Aïssatou;16
31;F;2015;Lena;31
28;F;2019;Nelya;28
9;F;2016;Emily;9
49;M;2021;Solal;49
18;M;2020;Éloi;18
74;M;2017;Camille;74
18;F;2012;Alexia;18
30;M;2015;Léopold;30
26;M;2019;Lyam;26
209;F;2016;Emma;209
44;F;2021;Hannah;44
18;M;2020;Kayden;18
5;F;2017;Cassandra;5
95;M;2012;Alexis;95
10;M;2015;Lévi;10
24;M;2019;Tiago;24
15;F;2016;Eugénie;15
41;F;2021;Fatima;41
18;F;2020;Fanta;18
5;F;2017;Cassie;5
197;F;2012;Alice;197
11;M;2015;Lilian;11
19;M;2019;Adrian;19
117;F;2016;Eva;117
40;F;2021;Lisa;40
15;M;2020;Dario;15
5;F;2017;Chaïma;5
8;M;2012;Aloïs;8
9;F;2015;Liora;9
15;M;2019;Melchior;15
15;F;2016;Evy;15
37;F;2021;Alya;37
15;F;2020;Emmy;15
131;F;2017;Charlotte;131
28;F;2012;Alya;28
8;M;2015;Loan;8
14;M;2019;Dorian;14
7;M;2016;Eyal;7
34;M;2021;Émile;34
14;F;2020;Tessa;14
82;M;2017;Clément;82
11;F;2012;Andrea;46
19;F;2015;Louane;19
14;M;2019;Etienne;14
14;M;2016;Ezra;14
27;M;2021;Lazare;27
13;M;2020;Darius;13
9;F;2017;Daria;9
5;F;2012;Astou;5
13;M;2015;Louka;13
14;M;2019;Julien;14
5;F;2016;Faith;5
27;M;2021;Rafael;27
13;M;2020;Hedi;13
14;F;2017;Diana;14
43;M;2012;Aurélien;43
8;M;2015;Mahdi;8
14;F;2019;Ayline;14
11;M;2016;Felix;11
24;F;2021;Esther;24
13;M;2020;Marcus;13
6;F;2017;Djeneba;6
8;M;2012;Baudouin;8
8;M;2015;Malone;8
13;M;2019;Alessandro;13
59;M;2016;Félix;59
24;M;2021;Ruben;24
13;F;2020;Assa;13
16;F;2017;Elina;16
11;F;2012;Colette;11
6;M;2015;Mamoudou;6
13;M;2019;Aristide;13
6;F;2020;Leila;6
6;M;2016;Gael;6
23;F;2021;Lison;23
12;F;2020;Hafsa;12
11;M;2017;Erwan;11
7;F;2012;Daniela;7
14;M;2015;Marco;14
13;M;2019;Eyden;13
6;F;2020;Syrine;6
138;M;2016;Gaspard;138
23;M;2021;Edouard;23
12;F;2020;Rym;12
12;M;2017;Etienne;12
25;M;2012;Eden;25
17;M;2015;Marcus;17
13;M;2019;Loïc;13
6;F;2020;Tess;6
13;M;2016;Gauthier;13
21;F;2021;Amélia;21
10;F;2020;Adélie;10
6;M;2017;Eyal;6
65;M;2012;Elias;65
7;M;2015;Marwan;7
13;F;2019;Assa;13
5;M;2020;Alistair;5
19;M;2016;Idriss;19
21;M;2021;Ilyas;21
9;M;2020;Aksil;9
23;M;2017;Gaël;23
5;F;2012;Élisabeth;5
5;F;2015;Marylou;5
13;F;2019;Liyah;13
5;M;2020;Edmond;5
12;M;2016;Issam;12
20;F;2021;Adélaïde;20
9;M;2020;Gauthier;9
20;M;2017;Gaston;20
15;F;2012;Elodie;15
10;F;2015;Maud;10
13;F;2019;Sana;13
5;M;2020;Enaël;5
26;M;2016;Julien;26
19;M;2021;Amaury;19
9;M;2020;Jaden;9
23;M;2017;Ibrahima;23
13;F;2012;Éloïse;13
6;M;2015;Mayas;6
12;M;2019;Ahmad;12
5;M;2020;Moshé;5
6;M;2016;Jun;6
19;M;2021;Souleymane;19
9;M;2020;Rémi;9
35;M;2017;Jacques;35
55;M;2012;Félix;55
7;M;2015;Mouad;7
12;F;2019;Aïda;12
5;M;2020;Yaya;5
9;M;2016;Leandro;9
18;F;2021;Anastasia;18
9;M;2020;Siméon;9
10;M;2017;Jason;10
10;F;2012;Gloria;10
27;M;2015;Nael;27
12;F;2019;Eugénie;12
5;M;2020;Yuri;5
9;M;2016;Levi;9
17;M;2021;Lorenzo;17
9;F;2020;Lilou;9
6;M;2017;Joan;6
7;F;2012;Haby;7
7;M;2015;Naor;7
12;F;2019;Marilou;12
5;M;2020;Zach;5
5;F;2016;Leyla;5
14;F;2021;Bérénice;14
9;F;2020;Lylia;9
11;M;2017;Joaquim;11
7;M;2012;Haron;7
6;M;2015;Nayel;6
11;M;2019;Wael;11
5;F;2020;Kadidiatou;5
6;F;2016;Liza;6
14;F;2021;Julie;14
8;M;2020;Aliocha;8
11;M;2017;Joud;11
14;M;2012;Iyad;14
11;M;2015;Neil;11
11;F;2019;Fleur;11
113;M;2021;Samuel;113
11;M;2016;Logan;11
14;M;2021;Iyad;14
8;M;2020;Nil;8
10;F;2017;Joy;10
8;F;2012;Joana;8
25;M;2015;Nils;25
10;M;2019;Adil;10
80;M;2021;Eden;80
7;M;2016;Loris;7
13;M;2021;Cheick;13
7;M;2020;Carl;7
134;M;2017;Jules;134
10;M;2012;John;10
12;F;2015;Norah;12
10;M;2019;Ariel;10
58;F;2021;Pia;58
30;M;2016;Luca;30
13;M;2021;Melchior;13
7;M;2020;Gary;7
5;F;2017;Keira;5
109;F;2012;Joséphine;109
108;F;2015;Olivia;108
10;F;2019;Naomie;10
53;F;2021;Liv;53
8;M;2016;Mady;8
12;M;2021;Alan;12
7;F;2020;Amaya;7
16;M;2017;Lazare;16
163;M;2012;Jules;163
21;M;2015;Owen;21
9;M;2019;Ben;9
42;F;2021;Mathilde;42
15;F;2016;Marion;15
12;M;2021;Lassana;12
7;F;2020;Camila;7
140;M;2017;Léo;140
7;M;2012;Kenzi;7
20;F;2015;Paola;20
9;M;2019;Mendel;9
40;M;2021;Nolan;40
6;F;2016;Marthe;6
11;F;2021;Eléa;11
7;F;2020;Clarisse;7
75;M;2017;Léonard;75
9;F;2012;Kim;14
6;F;2015;Racha;6
9;F;2019;Anissa;9
39;M;2021;Clément;39
118;M;2016;Martin;118
10;F;2021;Liora;10
7;F;2020;Goundo;7
6;M;2017;Logan;6
70;M;2012;Léon;70
93;F;2015;Romane;93
9;F;2019;Flora;9
38;F;2021;Lola;38
32;M;2016;Mathias;32
10;F;2021;Nelia;10
7;F;2020;Grâce;7
9;F;2017;Lucia;9
84;F;2012;Lisa;84
6;F;2015;Sana;6
9;F;2019;Liana;9
38;M;2021;Joshua;38
8;M;2016;Merlin;8
9;F;2021;Lucile;9
7;F;2020;Maimouna;7
11;F;2017;Maëva;11
10;M;2012;Loan;10
174;F;2015;Sarah;174
9;F;2019;Malika;9
31;M;2021;Abdoulaye;31
11;F;2016;Mira;11
9;M;2021;Loan;9
7;F;2020;Sakina;7
26;F;2017;Maïa;26
13;M;2012;Loris;13
6;F;2020;Mayline;6
8;F;2015;Sira;8
8;M;2019;Arthus;8
30;F;2021;Lyna;30
10;F;2016;Neyla;10
8;F;2021;Miya;8
6;M;2020;Ivan;6
5;F;2017;Maïlys;5
12;F;2012;Lydia;12
6;F;2020;Nadine;6
20;F;2015;Sixtine;20
8;M;2019;Romeo;8
27;M;2021;Max;27
5;M;2016;Nizar;5
8;F;2021;Ramata;8
6;M;2020;Maëlan;6
18;F;2017;Maïssa;18
5;F;2012;Maï;5
6;F;2020;Niouma;6
43;M;2015;Vadim;43
27;M;2021;Mouhamed;27
29;F;2016;Paloma;29
8;M;2021;Imrân;8
6;M;2020;Michel;6
6;F;2017;Mama;6
18;M;2012;Malik;18
5;M;2020;Assad;5
65;M;2015;Youssef;65
26;M;2021;Mohammed;26
8;M;2016;Pharell;8
7;F;2021;Alisha;7
6;F;2020;Cloé;6
60;F;2017;Margot;60
6;F;2012;Matilda;6
5;M;2020;Cyrus;5
12;M;2015;Zakariya;12
25;F;2021;Eden;25
6;M;2016;Pietro;6
7;F;2021;Antonia;7
31;F;2017;Maria;31
5;F;2012;Maxime;182
5;M;2020;Eytan;5
28;F;2016;Alexandra;28
24;M;2021;Milan;24
44;M;2016;Rafael;44
7;F;2021;Cali;7
8;M;2017;Marwan;8
28;F;2012;Mélissa;28
5;M;2020;Idrissa;5
7;F;2016;Alissa;7
23;F;2021;Norah;23
20;M;2016;Rayane;20
7;F;2021;Haya;7
12;M;2017;Mateo;12
38;F;2012;Myriam;38
5;M;2020;Kyan;5
24;M;2016;Ambroise;24
23;M;2021;Nathanaël;23
98;F;2016;Romane;98
7;F;2021;Loïs;7
69;F;2017;Mathilde;69
13;F;2012;Naomie;13
5;M;2020;Racim;5
17;F;2016;Amira;17
22;F;2021;Aurore;22
8;M;2016;Saïd;8
7;F;2021;Maëlya;7
20;M;2017;Matteo;20
6;M;2012;Nawfel;6
5;M;2020;Ramy;5
24;F;2016;Anaëlle;24
22;M;2021;Emile;22
24;M;2016;Sami;24
7;M;2021;Hélie;7
5;F;2017;Maud;5
11;F;2012;Neyla;11
5;M;2020;Tao;5
7;M;2016;Ange;7
20;M;2021;Sandro;20
15;F;2016;Sonia;15
7;M;2021;Matthias;7
9;M;2012;Abderrahmane;9
73;M;2017;Maxence;73
44;F;2012;Noa;72
5;M;2020;Téo;5
9;F;2016;Angela;9
17;F;2021;Aline;17
12;F;2016;Soraya;12
6;F;2021;Fatma;6
24;M;2012;Adel;24
16;F;2017;Mayssa;16
46;M;2012;Noam;46
5;F;2020;Adja;5
10;F;2016;Antonia;10
17;F;2021;Leyna;17
17;M;2016;Swann;17
6;F;2021;Lydia;6
5;M;2012;Aden;5
20;F;2017;Mélissa;20
5;F;2012;Orlane;5
5;F;2020;Deborah;5
20;F;2016;Asma;20
16;M;2021;Virgile;16
48;M;2016;Théodore;48
6;F;2021;Malya;6
47;M;2012;Ahmed;47
26;F;2017;Mina;26
8;M;2012;Oskar;8
5;F;2020;Jane;5
6;F;2016;Aysha;6
12;F;2021;Léopoldine;12
17;M;2016;Timéo;17
6;F;2021;Solange;6
6;M;2012;Alessandro;6
18;F;2017;Naëlle;18
50;M;2012;Quentin;50
5;F;2020;Ramata;5
8;M;2016;Aziz;8
12;F;2021;Théodora;12
5;M;2016;Tyler;5
6;M;2021;Babacar;6
24;F;2012;Aliénor;24
25;F;2017;Noa;48
6;M;2012;Raoul;6
149;M;2021;Gaspard;149
9;F;2016;Camila;9
12;M;2021;Zachary;12
9;F;2016;Ysée;9
6;M;2021;Karl;6
5;M;2012;Alpha;5
27;F;2017;Olympe;27
14;F;2012;Rita;14
138;F;2021;Eva;138
134;F;2016;Camille;217
11;M;2021;Otto;11
8;M;2016;Zakariya;8
6;M;2021;Matis;6
6;F;2012;Assil;6
290;M;2017;Raphaël;290
30;M;2012;Roman;30
120;M;2021;Jules;120
6;M;2016;Christ;6
10;F;2021;Hadja;10
7;M;2016;Zayn;7
6;M;2021;Yaël;6
14;F;2012;Audrey;14
9;F;2017;Rebecca;9
24;F;2012;Rosalie;24
104;F;2021;Sofia;104
19;F;2016;Clarisse;19
10;F;2021;Lia;10
5;F;2016;Zineb;5
5;F;2021;Alessia;5
5;F;2012;Ayem;5
28;M;2017;Roméo;28
26;M;2012;Sami;26
92;M;2021;Maxime;92
88;M;2016;Clément;88
10;M;2021;Alessio;10
6;M;2016;Ziyad;6
5;F;2021;Avital;5
16;M;2012;Ayman;16
6;F;2012;Agnès;6
45;F;2017;Roxane;45
15;M;2012;Sandro;15
68;F;2021;Margot;68
6;F;2016;Éléa;6
9;M;2021;Jack;9
7;F;2017;Adama;22
5;F;2021;Cécile;5
5;M;2012;Basil;5
7;M;2012;Akram;7
140;M;2017;Sacha;140
9;F;2012;Shaïly;9
64;F;2021;Maya;64
14;M;2016;Eliot;14
9;M;2021;Jassim;9
19;M;2017;Adel;19
5;F;2021;Joey;5
17;F;2012;Cassandre;17
13;M;2012;Alan;13
10;F;2017;Scarlett;10
8;M;2012;Sohan;8
64;M;2021;David;64
16;F;2016;Elisabeth;16
9;M;2021;Yann;9
23;M;2017;Adem;23
5;F;2021;Lune;5
6;F;2012;Cécilia;6
29;M;2012;Alex;29
13;F;2017;Simone;13
9;F;2012;Sonia;9
56;M;2021;Hector;56
52;F;2016;Elise;52
8;F;2021;Tessa;8
111;F;2017;Agathe;111
5;F;2021;Nell;5
92;F;2012;Clémence;92
12;F;2012;Aline;12
10;F;2017;Sonia;10
6;F;2012;Talia;6
52;F;2021;Yasmine;52
41;F;2016;Élise;41
8;M;2021;Adriel;8
6;F;2017;Aïna;6
5;M;2021;Jed;5
14;F;2012;Colombe;14
25;F;2012;Anaëlle;25
5;F;2017;Soukaïna;5
11;F;2012;Tessa;11
48;M;2021;Pierre;48
11;F;2016;Elly;11
7;F;2021;Abigaël;7
17;M;2017;Aksel;17
6;M;2012;Daouda;6
6;M;2012;Angelo;6
12;M;2017;Souleyman;12
13;M;2012;Tony;13
45;F;2021;Salomé;45
26;F;2016;Elya;26
7;F;2021;Camila;7
70;M;2017;Alexis;70
19;F;2012;Eléa;19
8;M;2012;Avi;8
7;M;2017;Tancrède;7
5;M;2012;Tyméo;5
36;M;2021;Benjamin;36
88;M;2016;Enzo;88
7;F;2021;Layla;7
47;F;2017;Alicia;47
16;M;2012;Eloi;16
13;M;2012;Aymeric;13
12;F;2017;Tasnim;12
88;F;2012;Valentine;88
34;F;2021;Sophie;34
5;M;2016;Erwann;5
7;M;2021;Malek;7
10;F;2017;Andrea;54
57;F;2012;Emilie;57
42;F;2012;Blanche;42
8;F;2017;Tess;8
6;F;2012;Vanessa;6
34;M;2021;Haroun;34
10;M;2016;Farès;10
7;M;2021;Silas;7
8;F;2017;Anissa;8
6;M;2012;Felix;6
8;M;2012;Calvin;8
7;F;2017;Tosca;7
9;M;2012;Yahya;9
29;F;2021;Castille;29
15;M;2016;Ferdinand;15
6;F;2021;Cassie;6
10;F;2017;Assiya;10
44;F;2012;Garance;44
6;F;2012;Camilia;6
37;M;2017;William;37
5;M;2012;Ziad;5
29;F;2021;Maëlle;29
16;M;2016;François;16
6;F;2021;Claudia;6
20;F;2017;Aurore;20
12;M;2012;Gauthier;12
32;F;2012;Chiara;32
8;M;2017;Yazid;8
67;F;2013;Agathe;67
29;M;2021;Mathias;29
8;M;2016;Harouna;8
6;F;2021;Daria;6
111;M;2017;Axel;111
7;F;2012;Halima;7
85;F;2012;Clara;85
7;F;2017;Ysée;7
5;F;2013;Aïsha;5
28;F;2021;Ana;28
40;M;2016;Henri;40
6;F;2021;Hermine;6
5;M;2017;Benoît;5
16;F;2012;Hanaé;16
11;F;2012;Clélia;11
31;M;2018;Abdoulaye;31
10;M;2013;Alessandro;10
25;F;2021;Lara;25
7;F;2016;Hermine;7
6;F;2021;Solveig;6
27;M;2017;Bilal;27
9;F;2012;Ilyana;9
27;F;2012;Clémentine;27
64;M;2018;Abel;64
7;M;2013;Alpha;7
25;M;2021;Ariel;25
8;M;2016;Idris;8
6;M;2021;Hélios;6
21;F;2017;Bintou;21
10;F;2012;Imen;10
11;M;2012;Clovis;11
11;F;2018;Agnès;11
13;F;2013;Anastasia;13
24;F;2021;Camélia;24
166;F;2016;Inès;166
6;M;2021;Sébastien;6
6;M;2017;Carl;6
5;F;2012;Imene;5
7;M;2012;Eliel;7
5;F;2018;Alissa;5
5;F;2013;Armance;5
24;M;2021;Mathéo;24
17;F;2016;Irène;17
5;F;2021;Alizée;5
24;M;2017;Dylan;24
25;M;2012;Jacques;25
7;M;2012;Éloi;7
6;F;2018;Amaia;6
8;M;2013;Aubin;8
22;F;2021;Valentina;22
100;M;2016;Ismaël;100
5;F;2021;Ashley;5
14;F;2017;Élisa;14
5;M;2012;Jassem;5
9;F;2012;Ema;9
24;F;2018;Amina;24
40;M;2013;Auguste;40
22;M;2021;Lévi;22
5;F;2016;Leïna;5
5;F;2021;Djenna;5
5;M;2017;Eloi;5
36;M;2012;Joachim;36
9;M;2012;Emilien;9
10;M;2018;Anass;10
16;F;2013;Axelle;16
21;F;2021;Maïmouna;21
11;F;2016;Léopoldine;11
5;F;2021;Esma;5
10;F;2017;Elyne;10
5;M;2012;Joris;5
6;F;2012;Emmanuelle;6
7;M;2018;Armel;7
7;M;2013;Bryan;7
19;F;2021;Emy;19
5;F;2016;Liliana;5
5;F;2021;Kimia;5
5;F;2017;Elyssa;5
51;M;2012;Joshua;51
6;M;2012;Ewenn;6
16;F;2018;Arya;16
10;M;2013;Camil;10
19;M;2021;Tristan;19
25;M;2016;Lino;25
5;F;2021;Maimouna;5
19;F;2017;Emna;19
37;F;2012;Julie;37
60;F;2012;Fatoumata;60
12;F;2018;Assa;12
13;F;2013;Cassandra;13
16;F;2021;Ania;16
5;M;2016;Loan;5
5;F;2021;Maud;5
5;F;2017;Enora;5
9;F;2012;Kadiatou;9
6;F;2012;Flavie;6
6;M;2018;Aubin;6
95;F;2013;Clara;95
16;M;2021;Kayden;16
13;M;2016;Loup;13
5;M;2021;Cosme;5
7;F;2017;Eulalie;7
10;M;2012;Kévin;10
6;M;2012;Giulio;6
7;M;2018;Aymeric;7
5;M;2013;Constant;5
15;F;2021;Emmy;15
74;F;2016;Madeleine;74
5;M;2021;Dayan;5
6;M;2017;Farès;6
56;M;2012;Léonard;56
10;F;2012;Grace;10
7;F;2018;Barbara;7
9;F;2013;Elora;9
15;M;2021;Marc;15
19;F;2016;Maïssa;19
5;M;2021;Melvil;5
38;F;2017;Giulia;38
7;F;2012;Lia;7
5;M;2012;Hassane;5
10;F;2018;Baya;10
7;M;2013;Emilien;7
14;F;2021;Claire;14
5;F;2016;Marley;14
8;F;2019;Lucy;8
5;M;2017;Hamady;5
10;F;2012;Lilas;10
52;M;2012;Ibrahim;52
9;M;2018;Bryan;9
5;M;2013;Enguerrand;5
14;M;2021;Abdoul;14
18;M;2016;Mathieu;18
7;M;2019;Ilyès;7
30;M;2017;Haroun;30
11;M;2012;Lilian;11
10;F;2012;Izia;10
72;F;2018;Clémence;72
6;M;2013;Erik;6
12;F;2021;Océane;12
23;M;2016;Mouhamed;23
7;F;2019;Élisa;7
6;F;2017;Hidaya;6
20;F;2012;Lison;20
7;M;2012;Jason;7
5;F;2018;Cléophée;5
5;F;2013;Erin;5
11;F;2021;Eloïse;11
41;M;2016;Moussa;41
7;F;2019;Matilde;7
5;F;2017;Ilef;5
32;M;2012;Luca;32
10;M;2012;Jean-Baptiste;10
7;F;2018;Éléa;7
6;M;2013;Erwann;6
11;F;2021;Talya;11
8;M;2016;Moustapha;8
6;M;2019;Aharon;6
6;M;2017;Isidore;6
16;F;2012;Malak;16
18;M;2012;Jérémy;18
5;F;2018;Elly;5
6;F;2013;Evy;6
10;M;2021;Colin;10
13;F;2016;Naïla;13
6;M;2019;Asser;6
21;M;2017;Iyad;21
6;F;2012;Marjane;6
8;M;2012;Joakim;8
10;M;2018;Elon;10
31;F;2013;Faustine;31
9;F;2021;Dana;9
6;F;2016;Naya;6
6;M;2019;Assil;6
5;M;2017;Izaac;5
8;M;2012;Marvin;8
5;M;2012;Joan;5
46;F;2018;Elsa;46
6;M;2013;Gaétan;6
9;F;2021;Isabelle;9
16;M;2016;Neil;16
6;M;2019;Gaëtan;6
19;F;2017;Jana;19
8;F;2012;Mélodie;8
113;F;2012;Julia;113
19;F;2018;Emy;19
8;F;2013;Hafsa;8
9;F;2021;Safia;9
5;M;2016;Nelson;5
6;M;2019;Rémi;6
183;F;2017;Jeanne;183
6;M;2012;Mikail;6
27;M;2012;Julian;27
8;F;2018;Ethel;8
37;M;2013;Hamza;37
9;F;2021;Yuna;9
12;F;2016;Ninon;12
6;F;2019;Cosima;6
6;M;2017;Jed;6
28;M;2012;Moussa;28
9;F;2012;June;9
5;F;2018;Firdaous;5
31;M;2013;Hippolyte;31
8;F;2021;Malika;8
29;F;2016;Pia;29
6;F;2019;Daniella;6
6;M;2017;Johann;6
6;F;2012;Nathalie;6
6;F;2012;Kadidiatou;6
119;F;2018;Gabrielle;119
9;M;2013;Hugues;9
7;F;2021;Leila;7
41;F;2016;Raphaëlle;41
6;F;2019;Tesnim;6
10;M;2017;Jordan;10
6;F;2012;Nayla;6
6;F;2012;Klara;6
23;M;2018;Gaël;23
5;F;2013;Israa;5
7;F;2021;Romie;7
7;M;2016;Robinson;7
5;M;2019;Andria;5
8;M;2017;Josué;8
13;F;2012;Nélia;13
12;F;2012;Leïla;12
13;F;2018;Hanaé;13
11;M;2013;Issam;11
7;F;2021;Sanaa;7
5;M;2016;Sean;5
5;M;2019;Jamal;5
10;F;2017;Kadidja;10
8;F;2012;Nine;8
8;F;2012;Léonor;8
37;M;2018;Henri;37
49;M;2013;Joshua;49
7;M;2021;Enguerrand;7
5;F;2016;Sélène;5
5;M;2019;Yaya;5
13;F;2017;Lehna;13
20;M;2012;Olivier;20
10;F;2012;Léopoldine;10
22;M;2018;Ibrahima;22
6;M;2013;Joud;6
7;M;2021;Marlon;7
7;F;2016;Sidonie;7
5;M;2019;Zayd;5
18;F;2017;Léonore;18
106;M;2012;Oscar;106
7;F;2012;Liora;7
69;M;2018;Ilyan;69
18;M;2013;Kamil;18
7;M;2021;Siméon;7
6;M;2016;Tayron;6
5;F;2019;Isée;5
14;F;2017;Leyna;14
7;F;2012;Patricia;7
5;F;2012;Liz;5
10;M;2018;Ilyès;10
10;M;2013;Leonardo;10
6;F;2021;Imane;6
31;M;2016;Thibault;31
5;F;2019;Maud;5
58;F;2017;Lisa;58
77;F;2012;Pauline;77
8;M;2012;Logan;8
151;F;2018;Inès;151
8;F;2013;Léonore;8
6;F;2021;Leyla;6
14;M;2016;Titouan;14
5;F;2019;Milla;5
18;F;2017;Lison;18
5;M;2012;Pol;5
9;M;2012;Luis;9
12;M;2018;Jack;12
13;F;2013;Lilia;13
6;F;2021;Zoe;6
25;F;2016;Violette;25
190;M;2020;Victor;190
5;M;2017;Loan;5
13;M;2012;Robinson;13
38;F;2012;Maëlys;38
25;M;2018;Jad;25
11;F;2013;Linda;11
6;M;2021;Maé;6
8;M;2016;Zakarya;8
149;F;2020;Léa;149
261;M;2017;Louis;261
15;M;2012;Sasha;15
34;M;2012;Mamadou;34
5;M;2018;Jamil;5
12;M;2013;Lou;12
6;M;2021;Saad;6
41;F;2016;Zélie;41
119;F;2020;Gabrielle;119
18;F;2017;Lyne;18
5;F;2012;Tasnime;5
5;F;2012;Mariem;5
27;F;2018;Jasmine;27
95;F;2013;Lou;107
6;M;2021;Warren;6
8;F;2016;Zeynab;8
69;M;2020;Timothée;69
28;F;2017;Maëlle;28
5;F;2012;Théa;5
7;M;2012;Maximilian;7
10;M;2018;Kenzi;10
16;F;2013;Louisa;16
5;F;2021;Anaya;5
7;M;2017;Alessio;7
56;M;2020;Noam;56
27;M;2017;Marcus;27
16;M;2013;Adama;16
23;M;2012;Maximilien;23
6;M;2018;Kevin;6
48;M;2013;Maël;48
5;F;2021;Barbara;5
9;M;2017;Aly;9
52;M;2020;Moussa;52
10;F;2017;Marguerite;10
5;F;2013;Aglaé;5
69;F;2012;Maya;69
7;F;2018;Léane;7
21;F;2013;Maïssa;21
5;F;2021;Dihya;5
18;F;2017;Amélie;18
46;M;2020;Nolan;46
6;M;2017;Marlon;6
6;M;2013;Aimé;6
5;M;2012;Michel;5
6;F;2018;Leila;6
5;M;2013;Malone;5
5;F;2021;Kelly;5
17;F;2017;Anastasia;17
38;M;2020;Haroun;38
7;M;2017;Marvin;7
6;F;2013;Alaa;6
17;M;2012;Mohammed;17
152;M;2018;Léon;152
29;M;2013;Mamadou;29
5;F;2021;Luisa;5
16;M;2017;Anis;16
38;F;2020;Fatima;38
17;M;2017;Max;17
219;M;2013;Alexandre;219
15;F;2012;Mona;15
9;F;2018;Lili;9
54;F;2013;Mariam;54
5;F;2021;Maëva;5
6;M;2017;Ari;6
35;F;2020;Maryam;35
18;F;2017;Maxine;18
15;M;2013;Amadou;15
5;M;2012;Mouhamadou;5
5;M;2018;Maé;5
6;F;2013;Mathilda;6
5;F;2021;Tasnime;5
17;F;2017;Asma;17
30;M;2020;Ilyas;30
11;F;2017;May;11
38;M;2013;Andrea;38
17;F;2012;Naëlle;17
9;M;2018;Mahamadou;9
88;F;2013;Mathilde;88
5;M;2021;Bosco;5
5;F;2017;Astou;5
28;M;2020;Edouard;28
9;M;2017;Melchior;9
8;M;2013;Andreas;8
29;M;2012;Omar;29
5;M;2018;Mansour;5
8;M;2013;Mathurin;8
8;F;2019;Emily;8
9;M;2017;Aymeric;9
26;F;2020;Eléonore;26
5;F;2017;Meryam;5
5;F;2013;Anne;5
7;F;2012;Ophélie;7
7;F;2018;Maram;7
7;M;2013;Matisse;7
7;M;2019;Imrân;7
7;F;2017;Baya;7
19;F;2020;Andréa;19
5;F;2017;Mira;5
8;F;2013;Ariana;8
7;F;2012;Paola;7
43;M;2018;Marcel;43
56;F;2013;Maya;56
7;F;2019;Aimée;7
6;M;2017;Calixte;6
17;F;2020;Salma;17
62;M;2017;Naël;62
9;F;2013;Assa;9
242;M;2012;Paul;242
14;F;2018;Mélissa;14
9;M;2013;Melchior;9
7;F;2019;Dune;7
5;F;2017;Calypso;5
17;F;2020;Violette;17
7;F;2017;Nava;7
8;F;2013;Aurélie;8
5;F;2012;Quitterie;5
10;M;2018;Menahem;10
12;F;2013;Mellina;12
7;F;2019;Isabelle;7
18;M;2017;Camil;18
14;F;2020;Irène;14
8;M;2017;Nazim;8
9;F;2013;Barbara;9
83;F;2012;Romane;83
5;M;2018;Mody;5
11;F;2013;Milla;11
7;F;2019;Meryem;7
191;F;2017;Chloé;191
14;F;2020;Julie;14
6;F;2017;Nesrine;6
7;M;2013;Brahim;7
53;M;2012;Ruben;53
5;M;2018;Mouhammad;5
6;M;2013;Modibo;6
